path;type_wikiart;type_semart;style;timeframe;TECHNIQUE;SCHOOL;author
39665-04madonn.jpg;religious_painting;religious;Mannerism_Late_Renaissance;1501-1550;Oil on canvas;Italian;TIZIANO Vecellio
Romanticism/francisco-goya_young-woman-with-a-letter-1819.jpg;genre_painting;other;Romanticism;1801-1850;;;
Impressionism/alfred-sisley_bassin-de-marly-1875.jpg;landscape;landscape;Impressionism;1851-1900;;;
17440-loge.jpg;portrait;genre;Impressionism;1851-1900;Oil on canvas;French;GONZAL?S, Eva
Impressionism/salvador-dali_orchard-at-llane-cadaques-1920.jpg;landscape;landscape;Impressionism;1851-1900;;;DALI, Salvador
26139-36ursu09.jpg;religious_painting;religious;Northern_Renaissance;1451-1500;Wood;Flemish;MEMLING, Hans
Realism/georgios-jakobides_girl-with-distaff-and-spindle-1876.jpg;portrait;portrait;Realism;1851-1900;;;
Expressionism/ligia-macovei_partygoers.jpg;genre_painting;still-life;Expressionism;1851-1900;;;
Cubism/marc-chagall_the-fiddler-1914.jpg;genre_painting;genre;Cubism;1851-1900;;;CHAGALL, Marc
Baroque/peter-paul-rubens_portrait-of-helene-fourment-with-gloves.jpg;portrait;portrait;Baroque;1601-1650;;;
Realism/arkhip-kuindzhi_men-s-head-in-a-straw-hat.jpg;portrait;portrait;Realism;1851-1900;;;
37000-the_ford.jpg;genre_painting;genre;Baroque;1651-1700;Oil on canvas;Flemish;SIBERECHTS, Jan
Symbolism/kuzma-petrov-vodkin_sacrifice-of-abel-1910.jpg;religious_painting;religious;Symbolism;1301-1350;;;
Expressionism/walter-battiss_village-life.jpg;genre_painting;landscape;Expressionism;1851-1900;;;
15903-04portma.jpg;portrait;portrait;High_Renaissance;1451-1500;Oil on wood;Italian;GIORGIONE
Realism/james-tissot_armenians-1889.jpg;sketch_and_study;portrait;Realism;1751-1800;;;
Cubism/vajda-lajos_lel-t-s-a-templomdombr-l-1929.jpg;cityscape;other;Cubism;1651-1700;;;
Abstract_Expressionism/willem-de-kooning_untitled-i.jpg;abstract_painting;portrait;Abstract_Expressionism;1851-1900;;;
Realism/camille-corot_goatherd-standing-playing-the-flute-under-the-trees-1855.jpg;landscape;landscape;Realism;1851-1900;;;
Mannerism_Late_Renaissance/tintoretto_the-crucifixion-of-christ-1568.jpg;religious_painting;religious;Mannerism_Late_Renaissance;1551-1600;;;
Northern_Renaissance/lucas-cranach-the-elder_adam-and-eve-2.jpg;religious_painting;religious;Northern_Renaissance;1501-1550;;;
Naive_Art_Primitivism/kazimir-malevich_argentine-polka-1911.jpg;genre_painting;genre;Naive_Art_Primitivism;1851-1900;;;
Impressionism/stefan-luchian_peasant-girl.jpg;portrait;portrait;Impressionism;1851-1900;;;
Ukiyo_e/hiroshige_first-cuckoo-of-the-year-at-tsukudajima.jpg;landscape;landscape;Ukiyo_e;1851-1900;;;
Impressionism/childe-hassam_louvre.jpg;cityscape;landscape;Impressionism;1851-1900;;;HASSAM, Childe
Impressionism/victor-borisov-musatov_a-tree.jpg;landscape;landscape;Impressionism;1851-1900;;;
Realism/ilya-repin_the-duel-1897.jpg;genre_painting;genre;Realism;1851-1900;;;REPIN, Ilya
Symbolism/nicholas-roerich_order-of-buddha-all-conquering-1926.jpg;religious_painting;other;Symbolism;1801-1850;;;ROERICH, Nicholas
Impressionism/philip-wilson-steer_the-sprigged-frock.jpg;genre_painting;genre;Impressionism;1851-1900;;;
Expressionism/corneliu-michailescu_black-eyes.jpg;portrait;portrait;Expressionism;1851-1900;;;
Color_Field_Painting/perle-fine_cool-series-black-over-green-1963.jpg;abstract_painting;other;Color_Field_Painting;1851-1900;;;
30883-monk2.jpg;portrait;portrait;Northern_Renaissance;1451-1500;Oil on wood;Italian;PERUGINO, Pietro
06756-portra01.jpg;portrait;portrait;Northern_Renaissance;1501-1550;Oil on wood;German;BRUYN, Barthel the Elder
37576-crucifix.jpg;religious_painting;religious;High_Renaissance;1501-1550;Oil on wood;Italian;SOLARIO, Andrea
Impressionism/edgar-degas_dance-class-at-the-opera-1872.jpg;genre_painting;other;Impressionism;1851-1900;;;DEGAS, Edgar
Realism/ivan-shishkin_backwoods-1870.jpg;landscape;landscape;Realism;1651-1700;;;SHISHKIN, Ivan
Impressionism/robert-julian-onderdonk_late-afternoon-1909.jpg;landscape;landscape;Impressionism;1851-1900;;;
Impressionism/willard-metcalf_young-lady-on-the-beach.jpg;portrait;genre;Impressionism;1851-1900;;;
40321-turpin1.jpg;genre_painting;religious;Romanticism;1801-1850;Oil on canvas;French;TURPIN DE CRISSÉ, Lancelot-Théodore
35441-72religj.jpg;religious_painting;religious;Baroque;1601-1650;Oil on canvas;Flemish;RUBENS, Peter Paul
Realism/vasily-tropinin_portrait-of-a-a-sapozhnikov-1852.jpg;portrait;portrait;Realism;1801-1850;;;
Post_Impressionism/henri-rousseau_l-ile-de-la-cite-1900.jpg;cityscape;landscape;Post_Impressionism;1851-1900;;;
Impressionism/berthe-morisot_before-the-mirror.jpg;genre_painting;genre;Impressionism;1851-1900;;;
Realism/ilya-repin_portrait-of-actor-and-dramatist-grigory-grigorievich-ghe-1895.jpg;portrait;portrait;Realism;1851-1900;;;REPIN, Ilya
Ukiyo_e/utagawa-kuniyoshi_roshi-ensei-lifting-a-heavy-beam.jpg;portrait;other;Ukiyo_e;1501-1550;;;
Realism/giovanni-boldini_portrait-of-alfred-beit-1906.jpg;portrait;portrait;Realism;1851-1900;;;
24967-0view4.jpg;religious_painting;mythological;Early_Renaissance;1401-1450;Fresco;Italian;MASTER of the Castello della Manta
Impressionism/konstantin-korovin_lady-with-a-guitar-1911.jpg;genre_painting;portrait;Impressionism;1851-1900;;;
Mannerism_Late_Renaissance/agnolo-bronzino_portrait-of-stefano-iv-colonna-1546.jpg;portrait;portrait;Mannerism_Late_Renaissance;1501-1550;;;
Art_Nouveau_Modern/konstantin-somov_book-of-the-marquise-illustration-5-1918.jpg;illustration;genre;Art_Nouveau;1851-1900;;;
Baroque/yov-kondzelevych_fragment-of-the-icon-the-elevation-of-christ-into-heaven-from-the-maniava-hermitage-iconostasis-1705.jpg;religious_painting;religious;Baroque;1451-1500;;;
Symbolism/james-ensor_calvary-1886.jpg;religious_painting;religious;Symbolism;1251-1300;;;
Impressionism/john-singer-sargent_princess-nouronihar-1910.jpg;genre_painting;landscape;Impressionism;1851-1900;;;SINGER SARGENT, John
17298-selfpo25.jpg;portrait;portrait;Post_Impressionism;1851-1900;Oil on canvas;Dutch;VAN GOGH, Vincent
05285-1lastjud.jpg;religious_painting;religious;Northern_Renaissance;1451-1500;Wood;Netherlandish;BOSCH, Hieronymus
Romanticism/paul-cezanne_christ-in-limbo-1867.jpg;religious_painting;religious;Romanticism;1551-1600;;;CEZANNE, Paul
40121-riverlan.jpg;landscape;landscape;Realism;1801-1850;Oil on paper;Swiss;TÖPFFER, Adam-Wolfgang
Post_Impressionism/henri-matisse_still-life-with-a-checked-tablecloth.jpg;still_life;still-life;Post_Impressionism;1851-1900;;;
Baroque/francesco-solimena_st-john-the-baptist.jpg;religious_painting;religious;Baroque;1601-1650;;;
Art_Nouveau_Modern/ferdinand-hodler_the-breithorn.jpg;landscape;landscape;Art_Nouveau;1851-1900;;;
Impressionism/giovanni-boldini_spring.jpg;genre_painting;genre;Impressionism;1851-1900;;;
Northern_Renaissance/albrecht-durer_male-portrait-before-green-base.jpg;portrait;portrait;Northern_Renaissance;1501-1550;;;DURER, Albrecht
Impressionism/auguste-rodin_untitled.jpg;nude_painting;other;Impressionism;1801-1850;;;
Northern_Renaissance/hans-memling_portrait-of-a-reading-man.jpg;portrait;religious;Northern_Renaissance;1451-1500;;;
Baroque/jan-steen_doctor-s-visit-1665.jpg;genre_painting;genre;Baroque;1651-1700;;;
Northern_Renaissance/albrecht-durer_christ-taking-leave-of-his-mother-1511.jpg;religious_painting;religious;Northern_Renaissance;1501-1550;;;DURER, Albrecht
34261-bacchana.jpg;religious_painting;mythological;Baroque;1701-1750;Oil on canvas;Italian;RICCI, Sebastiano
Impressionism/pierre-auguste-renoir_chestnut-tree-blooming-1881.jpg;landscape;landscape;Impressionism;1851-1900;;;RENOIR, Pierre-Auguste
23419-thomas2.jpg;religious_painting;religious;Early_Renaissance;1351-1400;Tempera on wood;Italian;LUCA DI TOMM?
Post_Impressionism/paul-cezanne_still-life-with-pomegranate-and-pears-1893.jpg;still_life;still-life;Post_Impressionism;1851-1900;;;CEZANNE, Paul
Impressionism/joaquã­n-sorolla_to-the-water-1902.jpg;genre_painting;landscape;Impressionism;1851-1900;;;
Naive_Art_Primitivism/william-h.-johnson_deep-south-1941.jpg;genre_painting;other;Naive_Art_Primitivism;1851-1900;;;
39491-08soranz.jpg;portrait;portrait;Mannerism_Late_Renaissance;1551-1600;Oil on canvas;Italian;TINTORETTO
10289-03young3.jpg;portrait;portrait;Northern_Renaissance;1501-1550;Oil on wood;German;CRANACH, Lucas the Elder
Expressionism/oskar-kokoschka_lovers-with-cat-1917.jpg;genre_painting;portrait;Expressionism;1851-1900;;;
Pop_Art/andy-warhol_howdy-doodie.jpg;portrait;portrait;Pop_Art;1451-1500;;;
Impressionism/mary-cassatt_helene-de-septeuil-1889.jpg;genre_painting;portrait;Impressionism;1851-1900;;;
Realism/gustave-courbet_woman-of-frankfurt-1858.jpg;genre_painting;genre;Realism;1851-1900;;;
Post_Impressionism/vincent-van-gogh_little-stream-surrounded-by-bushes-1890.jpg;sketch_and_study;landscape;Post_Impressionism;1801-1850;;;VAN GOGH, Vincent
18718-guard096.jpg;cityscape;landscape;Baroque;1751-1800;Oil on canvas;Italian;GUARDI, Francesco
Rococo/vladimir-borovikovsky_countess-vera-zavadovskaya.jpg;portrait;portrait;Rococo;1751-1800;;;
Cubism/kazimir-malevich_traveler-1913.jpg;sketch_and_study;mythological;Cubism;1851-1900;;;
Post_Impressionism/ion-theodorescu-sion_portrait-of-lola-schmierer-roth.jpg;portrait;portrait;Post_Impressionism;1851-1900;;;
Naive_Art_Primitivism/fernando-botero_the-sisters.jpg;portrait;portrait;Naive_Art_Primitivism;1501-1550;;;
Realism/isaac-levitan_the-last-rays-of-the-sun-aspen-forest-1897.jpg;landscape;landscape;Realism;1851-1900;;;
Impressionism/nikolay-bogdanov-belsky_boys-catching-fish.jpg;genre_painting;landscape;Impressionism;1851-1900;;;
Baroque/peter-paul-rubens_portrait-of-a-young-woman-1636.jpg;sketch_and_study;portrait;Baroque;1751-1800;;;
Realism/vincent-van-gogh_head-of-a-man-1885(1).jpg;sketch_and_study;portrait;Realism;1851-1900;;;VAN GOGH, Vincent
Rococo/maurice-quentin-de-la-tour_preparation-to-the-portrait-of-anne-julie-boetie-of-st-leger.jpg;sketch_and_study;portrait;Rococo;1701-1750;;;
Post_Impressionism/gustave-loiseau_fog-morning-effect-1917.jpg;landscape;landscape;Post_Impressionism;1851-1900;;;
Expressionism/ernst-ludwig-kirchner_moon-rising-at-the-staffelalp.jpg;landscape;landscape;Expressionism;1851-1900;;;
09930-battlepo.jpg;genre_painting;historical;Rococo;1651-1700;Oil on canvas;French;COURTOIS, Jacques
Post_Impressionism/vincent-van-gogh_pine-trees-near-the-wall-of-the-asylum-1889-1.jpg;sketch_and_study;landscape;Post_Impressionism;1801-1850;;;VAN GOGH, Vincent
Abstract_Expressionism/adnan-coker_unknown-title(3).jpg;abstract_painting;portrait;Abstract_Expressionism;1851-1900;;;
Baroque/gerard-terborch_messenger.jpg;genre_painting;genre;Baroque;1651-1700;;;
Romanticism/vasily-tropinin_kireyevsk-e-v-1839.jpg;portrait;portrait;Romanticism;1601-1650;;;
Romanticism/francisco-goya_goya-attended-by-doctor-arrieta-1820.jpg;portrait;portrait;Romanticism;1801-1850;;;
18578-02crucif.jpg;religious_painting;religious;High_Renaissance;1501-1550;Oil on wood;German;GRÜNEWALD, Matthias
Romanticism/sir-lawrence-alma-tadema_this-is-our-corner-1872.jpg;genre_painting;genre;Romanticism;1851-1900;;;
Realism/john-singer-sargent_general-officers-of-world-war-i-1922.jpg;portrait;portrait;Realism;1801-1850;;;SINGER SARGENT, John
Impressionism/maurice-prendergast_evening-shower-paris.jpg;genre_painting;landscape;Impressionism;1851-1900;;;
Expressionism/marc-chagall_man-at-table-1911.jpg;genre_painting;genre;Expressionism;1851-1900;;;CHAGALL, Marc
Expressionism/arthur-segal_vom-strande-page-9-1913.jpg;illustration;other;Expressionism;1851-1900;;;
Baroque/hendrick-terbrugghen_the-adoration-of-the-magi-1619.jpg;religious_painting;religious;Baroque;1451-1500;;;
Art_Nouveau_Modern/felix-vallotton_portrait-of-french-writer-jules-renard-1898.jpg;portrait;portrait;Art_Nouveau;1501-1550;;;
18366-1601grec.jpg;religious_painting;religious;Mannerism_Late_Renaissance;1551-1600;Oil on canvas;Spanish;GRECO, El
Symbolism/nicholas-roerich_landscape-1.jpg;landscape;landscape;Symbolism;1851-1900;;;ROERICH, Nicholas
18304-1103grec.jpg;religious_painting;religious;Mannerism_Late_Renaissance;1551-1600;Oil on canvas;Spanish;GRECO, El
09201-merry_co.jpg;genre_painting;genre;Baroque;1601-1650;Oil on wood;Dutch;CODDE, Pieter
Impressionism/childe-hassam_across-the-avenue-in-sunlight-june.jpg;genre_painting;landscape;Impressionism;1851-1900;;;HASSAM, Childe
Mannerism_Late_Renaissance/el-greco_christ-on-the-cross-with-two-maries-and-st-john-1588.jpg;religious_painting;religious;Mannerism_Late_Renaissance;1551-1600;;;
Northern_Renaissance/dirk-bouts_virgin-and-child-1470.jpg;religious_painting;religious;Northern_Renaissance;1451-1500;;;
Romanticism/francesco-hayez_sexual-intercourse.jpg;nude_painting;other;Romanticism;1801-1850;;;
Realism/nikolay-bogdanov-belsky_boy-with-violin.jpg;portrait;genre;Realism;1851-1900;;;
Mannerism_Late_Renaissance/paolo-veronese_portrait-of-woman-with-a-child-and-a-dog-1548.jpg;portrait;portrait;Mannerism_Late_Renaissance;1501-1550;;;
Early_Renaissance/domenico-ghirlandaio_the-nativity.jpg;religious_painting;religious;Early_Renaissance;1451-1500;;;
Symbolism/nicholas-roerich_cry-of-the-serpent-1914.jpg;landscape;landscape;Symbolism;1501-1550;;;ROERICH, Nicholas
Impressionism/alfred-sisley_flood-at-port-marly-1872.jpg;landscape;landscape;Impressionism;1851-1900;;;
Synthetic_Cubism/georges-braque_still-life-on-a-table-1918.jpg;still_life;still-life;Synthetic_Cubism;1851-1900;;;
Baroque/isaac-van-ostade_interior-with-children.jpg;genre_painting;interior;Baroque;1601-1650;;;
Romanticism/gustave-dore_the-spies-return-from-the-promised-land.jpg;religious_painting;religious;Romanticism;1451-1500;;;DORE, Gustave
Ukiyo_e/keisai-eisen_love-on-the-kamo-river-1830(1).jpg;genre_painting;mythological;Ukiyo_e;1451-1500;;;
Symbolism/konstantin-somov_portrait-of-alexandra-levchenko.jpg;portrait;portrait;Symbolism;1801-1850;;;
38320-studio1.jpg;genre_painting;portrait;Rococo;1701-1750;Oil on canvas;French;SUBLEYRAS, Pierre
Impressionism/edgar-degas_madame-rene-de-gas-1873.jpg;portrait;genre;Impressionism;1851-1900;;;DEGAS, Edgar
Post_Impressionism/vincent-van-gogh_portrait-of-milliet-second-lieutnant-of-the-zouaves-1888.jpg;portrait;portrait;Post_Impressionism;1851-1900;;;VAN GOGH, Vincent
Realism/john-singer-sargent_a-window-in-the-vatican-1906.jpg;cityscape;landscape;Realism;1851-1900;;;SINGER SARGENT, John
Expressionism/amedeo-modigliani_woman-in-yellow-jacket-amazon-1909.jpg;portrait;portrait;Expressionism;1851-1900;;;
09087-lament.jpg;religious_painting;religious;Northern_Renaissance;1501-1550;Oil on wood;Flemish;VAN CLEVE, Joos
Minimalism/robert-mangold_circle-in-and-out-of-a-polygon-2-1973.jpg;abstract_painting;religious;Minimalism;1501-1550;;;
Realism/robert-brackman_still-life-1.jpg;still_life;still-life;Realism;1851-1900;;;
Baroque/judith-leyster_boy-playing-the-flute-1660.jpg;genre_painting;genre;Baroque;1601-1650;;;
Post_Impressionism/istvan-nagy_from-my-sz-kely-homeland-sheep.jpg;landscape;landscape;Post_Impressionism;1851-1900;;;
24173-adoratio.jpg;religious_painting;religious;Baroque;1651-1700;Oil on canvas;Italian;MARATTI, Carlo
Romanticism/eugene-delacroix_view-of-tangier(1).jpg;cityscape;landscape;Romanticism;1501-1550;;;
Impressionism/cornelis-vreedenburgh_view-on-market-in-groningen.jpg;cityscape;landscape;Impressionism;1851-1900;;;
Impressionism/theodor-pallady_landscape-constantza.jpg;landscape;landscape;Impressionism;1851-1900;;;
Romanticism/gustave-dore_the-inferno-canto-21-1.jpg;illustration;religious;Romanticism;1501-1550;;;DORE, Gustave
Impressionism/pierre-auguste-renoir_two-women-in-blue-blouses-1919.jpg;genre_painting;genre;Impressionism;1851-1900;;;RENOIR, Pierre-Auguste
Post_Impressionism/pyotr-konchalovsky_corkwood-1935.jpg;landscape;landscape;Post_Impressionism;1851-1900;;;KONCHALOVSKY, Pyotr
Art_Nouveau_Modern/j.-e.-h.-macdonald_northland-hilltop-1931.jpg;landscape;landscape;Art_Nouveau;1851-1900;;;
Post_Impressionism/raoul-dufy_the-two-models-1930.jpg;nude_painting;genre;Post_Impressionism;1851-1900;;;
Mannerism_Late_Renaissance/maerten-van-heemskerck_ecce-homo-right-panel-1560.jpg;religious_painting;portrait;Mannerism_Late_Renaissance;1551-1600;;;
28864-01moriso.jpg;genre_painting;portrait;Impressionism;1851-1900;Oil on canvas;French;MORISOT, Berthe
Baroque/adriaen-van-ostade_peasant-family.jpg;genre_painting;genre;Baroque;1651-1700;;;
Romanticism/pavel-svinyin_travel-by-stagecoach-near-trenton.jpg;genre_painting;religious;Romanticism;1601-1650;;;
Expressionism/oskar-kokoschka_not_detected_235855.jpg;portrait;portrait;Expressionism;1551-1600;;;
37623-al_reign.jpg;religious_painting;mythological;Baroque;1701-1750;Oil on canvas;Italian;SOLIMENA, Francesco
Expressionism/paul-feeley_the-psychologist-1935.jpg;genre_painting;mythological;Expressionism;1401-1450;;;
Impressionism/konstantin-korovin_in-a-room-1886.jpg;genre_painting;genre;Impressionism;1851-1900;;;
Post_Impressionism/vincent-van-gogh_two-women-working-in-the-field-1890.jpg;sketch_and_study;other;Post_Impressionism;1851-1900;;;VAN GOGH, Vincent
Realism/jean-francois-millet_the-young-seamstress.jpg;genre_painting;genre;Realism;1751-1800;;;
35384-17religi.jpg;religious_painting;religious;Baroque;1601-1650;Oil on canvas;Flemish;RUBENS, Peter Paul
New_Realism/edward-hopper_adobe-houses.jpg;landscape;landscape;New_Realism;1851-1900;;;
38672-woman_r.jpg;genre_painting;genre;Baroque;1651-1700;Oil on canvas;Dutch;TERBORCH, Gerard
Expressionism/martiros-saryan_yield-of-potatoes-1934.jpg;genre_painting;genre;Expressionism;1851-1900;;;SARYAN, Martiros
Expressionism/george-bouzianis_topio-sto-aixenaou-1924.jpg;landscape;landscape;Expressionism;1851-1900;;;
Impressionism/valentin-serov_portrait-of-the-writer-leonid-andreev-1907.jpg;portrait;portrait;Impressionism;1851-1900;;;
11608-viewrome.jpg;cityscape;landscape;Baroque;1751-1800;Oil on canvas;Italian;DOMENICHINI, Apollonio
Romanticism/francisco-goya_queen-maria-luisa.jpg;portrait;portrait;Romanticism;1801-1850;;;
Abstract_Expressionism/salvador-dali_study-for-deoxyribonucleic-acid-arabs-1.jpg;sketch_and_study;portrait;Abstract_Expressionism;1801-1850;;;DALI, Salvador
Romanticism/john-constable_view-of-salisbury-cathedral-from-the-bishop-s-grounds.jpg;landscape;landscape;Romanticism;1751-1800;;;
Realism/ilya-repin_cossack-s-head.jpg;portrait;portrait;Realism;1851-1900;;;REPIN, Ilya
Ukiyo_e/utagawa-kuniyoshi_the-suicide-of-morozumi-masakiyo.jpg;genre_painting;other;Ukiyo_e;1451-1500;;;
Mannerism_Late_Renaissance/cristovao-de-figueiredo_menino-jesus-entre-os-doutores-1520.jpg;religious_painting;religious;Mannerism_Late_Renaissance;1501-1550;;;
Realism/isaac-levitan_venice-1890.jpg;cityscape;landscape;Realism;1851-1900;;;
Post_Impressionism/vincent-van-gogh_couple-arm-in-arm-and-other-figures-with-a-windmill-in-the-background-1890(1).jpg;sketch_and_study;other;Post_Impressionism;1851-1900;;;VAN GOGH, Vincent
Pointillism/henri-edmond-cross_a-venetian-canal-1905.jpg;cityscape;landscape;Pointillism;1851-1900;;;
Fauvism/mary-fedden_still-life-merindol.jpg;still_life;genre;Fauvism;1851-1900;;;
Impressionism/pierre-auguste-renoir_still-life-with-fruit-1881.jpg;still_life;still-life;Impressionism;1851-1900;;;RENOIR, Pierre-Auguste
Symbolism/harry-clarke_the-year-s-at-the-spring-1920-34.jpg;illustration;landscape;Symbolism;1501-1550;;;
Realism/ivan-shishkin_oak-grove-of-peter-the-great-on-the-coast-of-the-gulf-in-sestroretsk-1885.jpg;sketch_and_study;landscape;Realism;1601-1650;;;SHISHKIN, Ivan
Expressionism/umberto-boccioni_carlo-carr-1.jpg;portrait;portrait;Expressionism;1851-1900;;;
